#{"t_start": 1724336007.7076852, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,833,9.19823
1.0,697,12.970741
1.0,621,16.257253
3.0,1001,21.935265
1.0,638,25.331929
0.0,513,28.062757
0.0,512,30.824925
2.0,887,35.908736
3.0,946,41.267981
0.0,511,43.845593
0.0,499,46.440588
0.0,535,49.110836
1.0,655,52.558556
4.0,1212,98.102127
0.0,525,100.769585
0.0,515,103.479121
2.0,739,107.578439
1.0,704,111.388791
2.0,765,115.529286
0.0,536,118.231108
14.0,1956,129.574326
5.0,1348,137.21144
3.0,1024,181.4371
0.0,508,184.158081
0.0,525,186.936277
9.0,2004,198.081171
4.0,1128,204.361095
2.0,823,208.805518
3.0,939,213.638212
2.0,806,217.862036
12.0,2148,268.471936
4.0,1224,274.980447
6.0,1548,283.662894
7.0,1638,292.750379
3.0,927,297.620663
9.0,1534,306.117592
4.0,1227,312.607371
7.0,1731,360.885142
8.0,1203,367.369241
12.0,1290,374.389127
6.0,1303,381.478154
8.0,1689,390.734838
7.0,1674,438.657791
7.0,1668,447.747833
8.0,1888,457.955227
7.0,1557,466.458438
4.0,1057,472.079649
9.0,1804,481.926422
17.0,2320,532.994253
19.0,2340,545.625274
5.0,1209,551.929319
7.0,1784,561.511124
13.0,1778,609.975502
14.0,2050,621.348776
14.0,1677,630.118177
9.0,1648,638.897942
16.0,2208,650.871245
7.0,1535,697.188089
7.0,1427,704.82941
23.0,3081,721.714635
24.0,2964,775.987999
20.0,2951,791.646156
25.0,3128,807.774904
19.0,2764,856.634785
12.0,2405,868.769526
12.0,1690,877.122674
19.0,2303,888.569382
23.0,2830,938.014443
32.0,2652,951.018507
23.0,2174,961.636172
21.0,2432,1009.493266
20.0,2145,1020.25848
13.0,2422,1032.507311
23.0,2839,1046.887103
19.0,2842,1096.146972
11.0,2173,1107.077154
23.0,1990,1116.777413
32.0,3526,1168.786254
24.0,3115,1184.317592
38.0,4131,1240.638601
27.0,3552,1258.539012
25.0,3231,1274.925904
