#{"t_start": 1724336013.265975, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,512,7.452693
2.0,825,11.846628
3.0,1106,18.039044
0.0,498,20.735633
0.0,539,23.535305
0.0,531,26.312273
0.0,505,29.006716
0.0,517,31.728938
0.0,529,34.377324
0.0,512,37.039809
1.0,702,40.945086
3.0,1104,46.96023
0.0,515,49.778885
5.0,1286,57.248235
0.0,524,60.156278
0.0,520,63.110912
0.0,519,66.050152
1.0,680,69.89024
0.0,520,72.771065
1.0,627,76.264381
0.0,517,79.052692
0.0,515,81.977862
0.0,532,84.80973
4.0,1114,91.112198
2.0,820,95.841825
2.0,812,100.396925
3.0,1022,106.325189
0.0,527,109.196561
0.0,516,112.085552
1.0,626,115.589486
1.0,622,119.212504
0.0,516,122.06019
0.0,520,124.949327
1.0,699,128.948179
0.0,527,131.754625
0.0,520,134.315571
0.0,523,137.25171
2.0,829,141.95576
0.0,536,144.754325
0.0,509,147.590278
0.0,527,150.479087
0.0,513,153.292628
2.0,814,158.034033
0.0,527,160.964322
0.0,535,163.816481
0.0,528,166.710034
1.0,618,170.327488
0.0,532,173.281117
0.0,532,176.171289
3.0,1021,182.031681
2.0,753,186.307822
1.0,649,189.845555
0.0,519,192.687956
0.0,519,195.557231
0.0,540,198.392491
0.0,540,201.183687
0.0,524,204.027351
0.0,520,206.885411
1.0,635,210.403132
0.0,502,213.066847
1.0,633,216.583163
3.0,1034,222.492531
3.0,969,228.055738
0.0,520,230.935929
1.0,688,234.827325
0.0,517,237.656132
2.0,759,241.95705
2.0,898,247.156493
2.0,890,252.390174
2.0,810,256.927742
0.0,511,259.643148
1.0,607,263.162694
4.0,1079,269.20983
0.0,504,271.983861
2.0,814,276.678962
2.0,736,280.922439
1.0,721,284.901935
3.0,1018,290.550439
2.0,814,294.990708
1.0,628,298.410148
2.0,834,303.075778
0.0,505,305.757062
1.0,703,309.672461
0.0,513,312.45506
1.0,711,316.318798
3.0,1032,322.187787
5.0,1334,329.930075
3.0,996,335.783739
2.0,814,340.562052
1.0,719,344.513176
0.0,529,347.240107
4.0,1126,353.420341
0.0,515,356.252749
0.0,541,359.028013
0.0,520,361.770147
0.0,517,364.543623
2.0,790,368.947114
0.0,536,371.640441
5.0,1408,379.672791
1.0,715,383.447103
1.0,630,386.887827
5.0,1259,394.186067
11.0,1677,404.123476
0.0,528,406.930113
0.0,521,409.814919
0.0,540,412.645388
0.0,515,415.52448
0.0,516,418.358093
0.0,511,421.164232
0.0,520,424.059385
0.0,525,426.923073
5.0,1284,434.406347
1.0,641,437.856552
0.0,515,440.654778
2.0,866,445.592481
4.0,1132,452.150865
3.0,874,457.080203
0.0,538,459.964372
5.0,1410,467.938826
3.0,938,473.018159
0.0,515,475.789731
2.0,818,480.616519
0.0,523,483.459334
1.0,649,487.07312
0.0,537,490.014368
5.0,1281,497.415355
4.0,1300,504.985329
0.0,520,507.866112
0.0,531,510.749443
2.0,818,515.21242
2.0,806,519.536216
4.0,1226,526.428247
2.0,804,530.919234
1.0,714,534.91505
0.0,519,537.669238
0.0,527,540.461494
0.0,533,543.17263
6.0,1614,552.389735
1.0,644,555.812157
4.0,1288,563.337464
3.0,984,569.090449
0.0,508,571.965206
5.0,1426,580.258312
1.0,709,584.243488
0.0,512,587.026438
3.0,1014,592.73165
7.0,1011,598.583649
0.0,517,601.346472
3.0,1110,607.579048
5.0,1316,615.242728
0.0,540,617.985567
0.0,523,620.765412
0.0,532,623.605448
0.0,519,626.375499
0.0,515,629.06965
1.0,644,632.523704
5.0,1434,640.427155
4.0,1214,647.445354
0.0,541,650.389329
4.0,1081,656.608438
5.0,1410,664.816139
2.0,815,669.328939
2.0,776,673.663393
5.0,1423,681.576682
0.0,516,684.49214
5.0,1494,693.104882
9.0,1624,702.319182
7.0,1007,707.952769
0.0,521,710.748908
0.0,528,713.548583
9.0,1620,723.00125
9.0,1620,732.298085
1.0,659,735.854427
2.0,739,739.894384
2.0,749,744.044722
3.0,994,749.532826
2.0,913,754.478733
9.0,1636,763.640442
0.0,533,766.447931
0.0,517,769.191663
