#{"t_start": 1724336013.7776508, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,835,8.742137
0.0,521,11.442876
0.0,532,14.17664
2.0,883,19.111459
2.0,807,23.666679
0.0,532,26.412591
1.0,704,30.218879
4.0,1196,36.957193
1.0,633,40.446201
0.0,537,43.116245
4.0,1232,50.0374
2.0,825,54.572485
1.0,698,58.546466
1.0,622,62.149222
0.0,541,65.067471
0.0,531,67.822245
2.0,769,72.187074
0.0,533,74.96038
0.0,517,77.73129
1.0,711,81.778744
0.0,523,84.590697
2.0,751,88.803383
3.0,1006,94.683477
1.0,688,98.638124
5.0,1193,105.638446
0.0,512,108.460394
0.0,520,111.352836
0.0,523,114.194863
0.0,514,117.089677
0.0,510,119.845222
0.0,539,122.71287
7.0,1695,132.667159
0.0,507,135.394927
1.0,708,139.426319
3.0,1024,145.269579
0.0,517,148.115148
0.0,511,150.990889
3.0,927,156.428112
0.0,522,159.381862
2.0,763,163.65334
0.0,539,166.558404
0.0,511,169.360705
0.0,534,172.331648
4.0,1206,179.465775
2.0,771,183.787739
3.0,1020,189.666386
0.0,515,192.496245
0.0,536,195.369089
5.0,1304,202.822694
3.0,1116,209.275139
0.0,511,211.93157
0.0,538,214.747458
0.0,525,217.572205
1.0,639,221.096799
3.0,1015,227.058123
2.0,899,232.230161
3.0,937,237.673552
3.0,1097,244.075834
3.0,1004,249.909245
1.0,647,253.527861
2.0,805,258.028553
0.0,511,260.880513
0.0,522,263.694822
4.0,1222,270.682628
1.0,715,274.780207
2.0,835,279.564641
9.0,1640,288.88593
3.0,860,293.756388
1.0,705,297.578359
2.0,842,302.24119
2.0,890,307.21829
0.0,504,309.993259
2.0,910,315.164759
2.0,829,319.759439
3.0,938,325.150038
0.0,517,327.984071
1.0,724,331.957524
0.0,522,334.69973
0.0,521,337.642719
2.0,892,342.690424
1.0,629,346.162347
0.0,523,348.742706
3.0,949,354.081668
7.0,1430,362.486278
0.0,517,365.267075
5.0,1179,371.832602
0.0,528,374.624197
3.0,873,379.462027
3.0,1008,385.129905
1.0,640,388.572795
3.0,1098,395.079131
6.0,1505,403.818548
9.0,1644,413.490546
0.0,519,416.364238
0.0,507,419.105547
6.0,1500,428.063675
1.0,654,431.556124
0.0,524,434.294708
4.0,1205,441.177465
1.0,639,444.612373
3.0,1024,450.45452
0.0,523,453.221975
3.0,1099,459.601483
3.0,948,464.824235
1.0,648,468.124568
1.0,725,471.902889
4.0,1138,478.556789
0.0,525,481.457386
4.0,1312,489.22549
6.0,1480,497.962286
2.0,845,502.613271
1.0,627,506.19901
0.0,532,509.105171
2.0,825,513.660969
2.0,809,518.06552
0.0,525,520.662698
2.0,800,525.219577
0.0,504,527.867039
1.0,715,531.824241
0.0,543,534.645903
0.0,517,537.42229
2.0,829,542.029626
5.0,1312,549.554391
1.0,696,553.283577
0.0,517,556.032197
0.0,515,558.804643
0.0,519,561.633258
2.0,804,566.200492
0.0,501,568.938037
0.0,499,571.732538
0.0,528,574.639054
0.0,504,577.39678
6.0,1590,586.804739
2.0,807,591.162251
0.0,519,594.036107
0.0,513,596.85264
0.0,516,599.651802
2.0,821,604.182297
2.0,755,608.411755
0.0,529,611.197292
0.0,527,613.960855
0.0,519,616.705114
5.0,1414,624.869555
0.0,539,627.563977
0.0,535,630.332661
0.0,520,633.102969
0.0,529,635.816176
2.0,826,640.241329
5.0,1418,648.604493
0.0,516,651.436576
5.0,1426,659.701838
1.0,656,663.104955
7.0,1295,670.57503
0.0,534,673.36747
5.0,1403,681.2621
9.0,1624,690.795269
9.0,1624,700.033462
2.0,804,704.413641
0.0,524,707.196073
0.0,541,709.993415
0.0,523,712.785178
9.0,1632,722.244984
9.0,1624,731.532964
1.0,631,735.096634
0.0,529,737.861396
2.0,848,742.435687
2.0,760,746.521136
0.0,529,749.211187
3.0,951,754.45939
0.0,525,757.089903
3.0,952,762.386573
0.0,521,765.199044
