#{"t_start": 1724336013.4090607, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,899,9.461748
3.0,1006,15.088731
0.0,516,17.794875
0.0,514,20.545897
0.0,540,23.339381
0.0,528,26.116569
1.0,632,29.587575
6.0,1508,38.252153
2.0,819,42.727829
0.0,527,45.464386
0.0,515,48.187318
0.0,535,51.061417
0.0,531,53.80829
1.0,707,57.65947
0.0,540,60.626565
0.0,529,63.547399
0.0,517,66.453923
1.0,700,70.396887
0.0,524,73.248771
0.0,528,76.002631
2.0,822,80.727372
3.0,941,86.086585
7.0,1589,95.338547
1.0,688,99.283872
1.0,621,102.770371
1.0,710,106.711179
0.0,512,109.606184
3.0,875,114.716571
0.0,523,117.613393
3.0,937,123.039987
7.0,1683,133.006353
0.0,524,135.727359
0.0,513,138.633916
0.0,526,141.493291
0.0,537,144.300187
1.0,677,148.2594
0.0,527,151.161278
2.0,811,155.781906
2.0,761,160.209702
3.0,883,165.245981
0.0,528,168.159183
0.0,527,171.106457
0.0,536,174.063452
0.0,532,176.919992
1.0,700,180.784757
0.0,515,183.622955
3.0,927,189.00747
0.0,524,191.830125
5.0,1298,199.411621
2.0,830,204.087845
1.0,653,207.616572
3.0,1100,213.906376
1.0,644,217.460086
1.0,633,220.992006
0.0,523,223.833028
2.0,828,228.570928
0.0,518,231.467149
1.0,696,235.370934
1.0,633,238.963088
0.0,518,241.776303
3.0,1102,248.141965
1.0,684,252.095178
1.0,707,255.98487
2.0,826,260.663251
0.0,506,263.439145
0.0,515,266.253664
0.0,521,268.992929
1.0,615,272.494669
1.0,707,276.546394
2.0,744,280.78651
0.0,528,283.590361
1.0,708,287.396535
1.0,726,291.258015
2.0,806,295.660356
1.0,653,299.146966
0.0,524,301.918492
0.0,524,304.696337
0.0,514,307.319206
1.0,706,311.220535
1.0,697,315.137567
1.0,716,319.004418
1.0,635,322.575482
0.0,519,325.29998
2.0,824,329.91769
2.0,894,335.028396
2.0,838,339.844225
0.0,531,342.642552
3.0,1085,348.753739
3.0,965,354.057593
6.0,1714,364.059589
3.0,1026,369.663418
0.0,528,372.427298
10.0,1820,382.901614
1.0,632,386.419408
1.0,739,390.426679
0.0,540,393.19786
0.0,520,396.189495
5.0,1399,404.451756
3.0,925,409.788191
0.0,541,412.60793
0.0,516,415.483266
2.0,775,419.796534
4.0,1220,427.03121
3.0,1108,433.444856
0.0,519,436.177973
3.0,1009,441.9292
0.0,502,444.595186
2.0,833,449.268514
5.0,1243,456.507568
0.0,531,459.341767
0.0,513,462.145984
1.0,643,465.425007
0.0,528,468.046517
1.0,712,471.845277
2.0,813,476.474425
0.0,543,479.400442
0.0,520,482.249221
0.0,542,485.071948
0.0,540,488.027003
3.0,1015,493.988491
2.0,808,498.651114
0.0,531,501.433593
0.0,528,504.292909
1.0,708,508.334753
2.0,834,512.959317
3.0,1012,518.503648
3.0,995,524.125907
0.0,520,526.834741
2.0,816,531.335824
11.0,1087,537.558505
0.0,536,540.355046
2.0,814,544.855597
2.0,795,549.238809
5.0,1400,557.311658
0.0,532,560.083379
4.0,1288,567.665848
2.0,833,572.414356
0.0,528,575.296649
2.0,810,579.777266
0.0,519,582.557743
4.0,1048,588.557807
1.0,739,592.475904
7.0,1019,598.333317
4.0,1208,605.207136
0.0,527,608.005555
0.0,515,610.771322
4.0,1218,617.711489
0.0,533,620.491081
0.0,525,623.326527
0.0,539,626.105686
3.0,1010,631.777465
0.0,515,634.523096
0.0,528,637.214101
3.0,899,642.026073
2.0,771,646.285903
0.0,531,649.182063
1.0,643,652.75677
0.0,531,655.473351
0.0,535,658.285719
0.0,524,661.102463
1.0,648,664.521081
0.0,528,667.315179
2.0,810,671.770833
9.0,1319,679.193442
0.0,525,681.980782
9.0,1628,691.456853
0.0,520,694.174178
5.0,1414,702.202547
0.0,536,704.922899
2.0,765,709.112363
0.0,521,711.880285
0.0,520,714.677566
0.0,543,717.449148
0.0,540,720.211835
11.0,1930,731.352817
2.0,747,735.610133
1.0,715,739.482445
5.0,1403,747.54218
1.0,704,751.318614
4.0,1239,758.047246
1.0,635,761.328798
0.0,517,764.184636
2.0,744,768.247199
