#{"t_start": 1724336013.9234018, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,529,6.876833
2.0,832,11.348192
1.0,616,14.695434
1.0,701,18.481745
4.0,1226,25.545941
1.0,725,29.497297
0.0,516,32.248059
0.0,525,35.001269
1.0,651,38.432249
1.0,723,42.328178
3.0,988,47.740433
0.0,524,50.607652
0.0,527,53.399677
0.0,516,56.162735
1.0,718,60.227793
0.0,541,63.141028
2.0,819,67.770524
1.0,615,71.292356
3.0,1112,77.594188
1.0,715,81.640236
4.0,1228,88.62982
0.0,527,91.457939
0.0,531,94.301231
1.0,695,98.204501
0.0,525,100.953405
0.0,524,103.760007
0.0,527,106.623733
2.0,735,110.89044
1.0,714,114.90086
1.0,627,118.485514
2.0,741,122.739651
0.0,507,125.577023
4.0,1228,132.551401
0.0,508,135.222344
0.0,533,138.129691
2.0,773,142.398359
0.0,523,145.205244
1.0,621,148.755068
2.0,749,153.111426
5.0,1300,160.812325
0.0,523,163.689262
1.0,635,167.25788
1.0,631,170.862064
2.0,826,175.682625
3.0,1025,181.53139
2.0,911,186.665856
0.0,515,189.527161
0.0,531,192.366017
0.0,540,195.231541
5.0,1288,202.68647
3.0,1100,209.138411
1.0,704,212.91948
2.0,826,217.647941
1.0,637,221.16948
1.0,629,224.677953
1.0,637,228.227219
1.0,700,232.240933
1.0,639,235.805571
5.0,1298,243.407986
0.0,539,246.225576
0.0,505,248.995468
0.0,521,251.936513
1.0,701,255.841964
2.0,809,260.43059
0.0,494,263.21749
7.0,1691,273.321172
3.0,1023,279.239663
0.0,529,282.100431
1.0,629,285.502084
2.0,830,290.002978
0.0,499,292.68594
2.0,808,297.094433
2.0,822,301.761872
3.0,930,306.980372
1.0,708,310.987674
3.0,916,316.15662
3.0,1026,322.036454
5.0,1264,329.309658
0.0,533,332.160385
3.0,1032,338.147804
3.0,1014,343.917989
7.0,1508,352.474833
1.0,639,355.97477
0.0,521,358.754591
0.0,501,361.427889
2.0,817,366.068111
4.0,1276,373.302629
7.0,1810,383.623248
2.0,810,388.262776
1.0,632,391.779693
1.0,698,395.866616
0.0,516,398.651754
0.0,519,401.434861
0.0,529,404.30922
2.0,833,409.102283
0.0,529,411.944214
0.0,515,414.809009
4.0,1200,421.875785
6.0,1609,431.472037
1.0,643,434.850077
2.0,822,439.500748
1.0,701,443.251571
1.0,621,446.654168
2.0,834,451.320407
1.0,698,455.249314
1.0,703,459.182568
0.0,509,461.911644
0.0,531,464.56323
6.0,1361,472.154064
4.0,1235,479.354369
0.0,523,482.266045
0.0,539,485.11145
0.0,532,488.055306
4.0,1093,494.368445
0.0,535,497.188426
1.0,719,501.191196
1.0,731,505.167749
0.0,521,508.091596
0.0,521,510.877624
4.0,1217,517.619282
0.0,541,520.251163
3.0,1027,526.026098
2.0,816,530.509434
0.0,522,533.3259
0.0,516,536.10023
5.0,1422,544.166395
5.0,1329,551.710262
2.0,826,556.248588
0.0,535,559.019897
4.0,1276,566.590009
2.0,800,571.248948
0.0,536,574.178391
11.0,1107,580.491605
0.0,515,583.254868
0.0,523,586.082112
5.0,1416,594.16953
0.0,506,596.900595
0.0,527,599.70456
3.0,1122,605.989548
0.0,543,608.784196
9.0,1614,618.169694
0.0,523,620.972353
0.0,516,623.796303
2.0,740,627.818005
11.0,1103,633.975948
3.0,1010,639.5121
0.0,523,642.368489
4.0,1073,648.614335
0.0,531,651.50398
4.0,1216,658.478871
3.0,1026,664.247182
3.0,889,669.070606
1.0,636,672.597
5.0,1427,680.45719
0.0,531,683.417583
0.0,517,686.223209
0.0,520,688.953198
2.0,775,693.099486
1.0,715,696.830234
4.0,1304,704.118499
1.0,716,708.07525
9.0,1640,717.515526
0.0,515,720.294589
1.0,636,723.818744
9.0,1616,733.166237
2.0,851,737.843516
0.0,525,740.571801
5.0,1406,748.561375
1.0,638,751.947615
9.0,1640,760.986
1.0,648,764.521939
