#{"t_start": 1724336013.5585494, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,1110,10.625997
2.0,902,15.685826
0.0,510,18.350619
0.0,521,21.182283
0.0,525,23.97838
0.0,534,26.782037
6.0,1456,35.033104
0.0,536,37.775852
0.0,524,40.503039
0.0,514,43.104826
0.0,515,45.812719
4.0,1199,52.71962
0.0,535,55.507413
2.0,751,59.807695
0.0,505,62.668242
0.0,535,65.598423
2.0,818,70.274024
3.0,1004,76.068466
0.0,532,78.866002
0.0,522,81.742277
0.0,528,84.57954
4.0,1086,90.865987
1.0,636,94.427393
2.0,814,99.058136
3.0,928,104.424551
4.0,979,110.20979
0.0,543,113.05658
0.0,524,115.960457
1.0,704,119.955997
2.0,842,124.765302
0.0,535,127.625028
4.0,1197,134.410775
1.0,716,138.45348
0.0,514,141.316031
0.0,516,144.125939
0.0,512,146.964608
3.0,919,152.455637
3.0,1030,158.44861
5.0,1292,166.127272
4.0,1059,172.542394
4.0,1202,179.676821
2.0,751,183.997661
0.0,528,186.770674
5.0,1306,194.32499
0.0,524,197.217409
3.0,1085,203.479091
0.0,536,206.353046
0.0,529,209.209409
0.0,516,211.911175
0.0,520,214.69369
0.0,523,217.522721
2.0,835,222.257814
1.0,641,225.807299
1.0,718,229.879058
3.0,1003,235.679889
0.0,523,238.530621
2.0,926,243.764894
0.0,516,246.58144
2.0,748,250.912285
1.0,704,254.84291
2.0,826,259.435337
1.0,629,262.971555
0.0,521,265.775874
0.0,531,268.539996
0.0,504,271.31083
0.0,543,274.194767
1.0,717,278.12824
0.0,531,281.052878
0.0,528,283.755675
4.0,1126,290.094186
3.0,1014,295.708584
0.0,517,298.485089
0.0,520,301.244669
1.0,692,305.164751
1.0,705,309.074725
2.0,900,314.248757
1.0,712,318.135214
1.0,631,321.680511
2.0,915,326.942362
3.0,1007,332.714216
1.0,709,336.726141
0.0,502,339.400205
1.0,699,343.316394
4.0,1131,349.71807
1.0,696,353.530308
0.0,543,356.37632
0.0,531,359.150168
0.0,526,361.824242
3.0,996,367.555176
1.0,704,371.273697
0.0,539,374.081784
1.0,693,377.86929
0.0,525,380.536134
1.0,619,383.79511
2.0,813,388.396945
1.0,632,391.88887
0.0,523,394.80338
0.0,517,397.674828
9.0,1710,407.793653
0.0,528,410.67028
0.0,524,413.49696
0.0,528,416.381782
2.0,818,421.047837
0.0,534,423.945935
0.0,533,426.852949
2.0,767,431.163353
0.0,521,433.901377
1.0,637,437.327912
0.0,528,440.14821
0.0,498,442.790202
3.0,922,448.024364
4.0,1150,454.554871
0.0,539,457.389568
2.0,761,461.753298
1.0,719,465.507763
1.0,652,468.786248
5.0,1422,476.96154
0.0,526,479.874449
1.0,643,483.4772
0.0,519,486.357553
0.0,517,489.257487
1.0,640,492.683271
2.0,828,497.404963
0.0,528,500.235965
0.0,520,503.054507
0.0,524,505.890051
4.0,1196,512.97327
0.0,540,515.729717
4.0,1225,522.467676
0.0,519,525.203567
4.0,1116,531.612027
0.0,538,534.424297
0.0,516,537.136425
4.0,1196,543.965765
5.0,1432,552.129024
3.0,1126,558.367102
5.0,1406,566.663291
2.0,804,571.33419
0.0,527,574.248438
3.0,1016,579.976551
2.0,759,584.302155
2.0,826,588.867016
0.0,541,591.5835
1.0,706,595.607269
0.0,514,598.446742
2.0,814,603.043321
0.0,515,605.786098
4.0,1107,612.078698
0.0,531,614.875469
3.0,887,619.760034
3.0,992,625.486342
0.0,520,628.168697
0.0,535,630.899394
0.0,519,633.649934
0.0,533,636.354937
1.0,647,639.648266
7.0,1027,645.452924
0.0,539,648.256403
0.0,516,651.186341
3.0,893,656.159448
0.0,525,658.988204
0.0,532,661.783342
0.0,540,664.555238
0.0,520,667.306321
1.0,605,670.607934
0.0,514,673.45581
1.0,629,676.817679
9.0,1644,686.23896
0.0,515,688.945655
5.0,1402,696.864789
0.0,536,699.646145
2.0,799,703.998939
2.0,757,708.193928
0.0,525,710.990529
0.0,515,713.784585
0.0,539,716.55047
0.0,520,719.282105
0.0,536,722.086993
3.0,1112,728.261737
1.0,711,732.254909
11.0,1942,743.548929
0.0,543,746.309295
2.0,831,750.848108
2.0,832,755.320236
9.0,1636,764.526509
0.0,533,767.304986
