#{"t_start": 1724336003.449555, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,690,8.027154
0.0,499,10.7966
0.0,505,13.575007
2.0,822,18.253233
2.0,896,23.444672
3.0,936,28.997728
0.0,520,31.930869
2.0,840,36.887529
1.0,726,41.03113
10.0,1748,51.343982
1.0,619,54.88892
3.0,1081,61.421097
1.0,627,65.160782
1.0,720,69.465379
0.0,523,72.42871
0.0,525,75.498112
0.0,519,78.511018
0.0,531,81.455692
2.0,813,86.324565
0.0,532,89.217631
0.0,539,92.054608
0.0,539,94.995953
0.0,531,97.939539
0.0,533,100.91128
0.0,539,103.822499
4.0,1217,110.981527
5.0,1414,119.431915
0.0,535,122.333181
2.0,821,127.144305
0.0,511,129.934968
9.0,1616,139.462787
0.0,508,142.334128
0.0,516,145.224528
0.0,543,148.23193
0.0,524,151.248092
0.0,536,154.218477
3.0,1096,160.778653
1.0,715,165.032416
0.0,528,167.961594
2.0,919,173.446692
0.0,543,176.420244
4.0,1198,183.780471
4.0,1075,190.283194
3.0,924,195.655533
6.0,1600,205.333898
5.0,1356,213.233141
14.0,2194,225.948429
2.0,814,230.437633
9.0,2088,242.760627
7.0,1649,252.526013
9.0,2039,264.775949
9.0,1624,274.465617
7.0,1731,284.217496
5.0,1410,292.289634
20.0,2483,306.754221
9.0,1946,317.810436
17.0,2060,330.240239
8.0,1903,341.563524
10.0,1820,352.301306
13.0,1856,363.034354
15.0,2510,377.692421
3.0,943,383.055119
8.0,1296,390.57124
8.0,1579,399.898702
12.0,2497,414.900708
13.0,2706,431.466265
10.0,1842,442.617464
7.0,1698,452.849921
0.0,517,455.578671
10.0,1744,465.681582
0.0,541,468.451801
17.0,2405,482.350134
13.0,2148,495.02101
11.0,2580,510.392519
12.0,2080,522.819559
14.0,1868,533.881712
8.0,1763,544.132451
0.0,539,547.00823
0.0,520,549.945833
0.0,516,552.8221
0.0,537,555.726767
0.0,519,558.60706
0.0,540,561.418431
0.0,521,564.30359
0.0,521,567.145113
17.0,2422,581.679001
19.0,2885,599.446991
0.0,537,602.391575
20.0,2494,617.358522
0.0,521,620.127948
11.0,1696,630.034386
0.0,517,632.774903
0.0,517,635.575323
12.0,2253,648.685076
16.0,2244,661.934065
17.0,2426,676.593671
0.0,541,679.467267
0.0,521,682.277836
0.0,517,685.090813
10.0,2120,697.690028
16.0,2659,712.959595
16.0,2635,728.480307
15.0,2590,743.679399
9.0,1799,754.325053
9.0,1620,763.846583
