#{"t_start": 1724336002.1147673, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,639,9.002288
1.0,714,13.113005
9.0,1542,22.201967
3.0,1084,28.769052
2.0,814,33.659362
2.0,807,38.531121
1.0,706,42.672883
0.0,532,45.546128
3.0,942,50.863966
11.0,1926,62.658638
5.0,1332,71.02131
1.0,632,74.810622
0.0,527,77.807801
0.0,516,80.738878
2.0,818,85.600156
0.0,523,88.599808
9.0,1616,98.509262
2.0,809,103.329669
9.0,1634,113.215553
3.0,988,119.008822
2.0,801,123.720406
3.0,1013,129.690452
9.0,1616,139.198503
0.0,523,142.009963
5.0,1418,150.689461
5.0,1406,159.362254
0.0,523,162.323384
0.0,500,165.249735
1.0,617,168.890976
4.0,1209,176.320089
2.0,884,181.584096
7.0,1712,192.198606
1.0,615,195.662589
3.0,935,201.064863
0.0,524,203.998563
2.0,898,209.170781
2.0,834,213.794355
7.0,1387,221.928274
10.0,2143,234.375829
7.0,1666,243.928908
11.0,2384,258.223084
13.0,2482,273.304478
16.0,2499,287.844439
4.0,1087,293.884794
0.0,521,296.742434
17.0,2714,312.593264
0.0,537,315.272039
11.0,2457,329.886886
3.0,976,335.495891
17.0,3253,355.061617
0.0,525,357.891809
9.0,2043,369.930385
17.0,2468,384.265227
8.0,1686,394.191085
7.0,1704,404.259341
11.0,2353,418.501503
0.0,541,421.35481
9.0,1636,431.151151
15.0,2187,444.463646
0.0,525,447.438757
19.0,2247,460.637336
0.0,537,463.439435
0.0,517,466.170665
0.0,537,468.926299
10.0,1738,479.003633
10.0,2096,491.177026
12.0,2361,505.019019
13.0,2304,518.843224
0.0,533,521.692718
0.0,521,524.55409
15.0,2232,537.692425
6.0,1488,546.337846
0.0,524,549.245366
9.0,1632,559.060161
0.0,532,561.879323
0.0,539,564.769924
0.0,515,567.646643
5.0,1292,575.167634
15.0,2296,589.095789
6.0,1641,598.747826
11.0,2157,611.921235
10.0,2088,624.110764
7.0,1603,633.231603
10.0,2078,645.284502
11.0,2236,658.396838
16.0,2374,672.860146
0.0,537,675.650248
27.0,3115,694.378325
17.0,2340,707.724434
18.0,2367,721.329037
0.0,529,724.172929
34.0,2903,741.226553
0.0,521,744.045948
17.0,2440,758.644454
11.0,1846,769.511724
