#{"t_start": 1724336002.1825244, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,511,8.05337
1.0,695,12.159853
0.0,531,15.013306
1.0,703,19.081315
0.0,520,21.957756
2.0,837,26.839015
3.0,941,32.519441
3.0,930,38.234985
5.0,1408,46.677604
0.0,516,49.331269
0.0,528,52.074693
4.0,1280,59.719801
0.0,500,62.598361
1.0,696,66.843509
0.0,519,69.899949
5.0,1422,78.965035
0.0,525,81.977261
2.0,825,86.851357
0.0,515,89.760408
5.0,1406,98.271061
9.0,1620,108.241658
2.0,821,112.965811
0.0,532,115.814636
0.0,512,118.653378
0.0,519,121.589485
3.0,1000,127.540709
0.0,532,130.400537
3.0,1016,136.034381
0.0,543,138.89221
2.0,814,143.616652
0.0,521,146.509663
2.0,818,151.468343
0.0,521,154.367221
0.0,543,157.305885
13.0,1856,168.918047
2.0,893,174.177977
2.0,830,179.077148
5.0,1254,186.765455
0.0,540,189.699754
1.0,727,193.816579
0.0,516,196.71054
3.0,998,202.515815
5.0,1414,211.024911
0.0,517,213.84028
9.0,1640,223.313288
9.0,1620,232.560917
10.0,1736,242.754726
0.0,517,245.595709
1.0,709,249.476114
7.0,1658,259.321314
0.0,529,262.197199
10.0,1730,272.647013
9.0,2050,284.386059
0.0,541,287.226264
1.0,719,291.056804
21.0,2377,305.037281
9.0,1628,314.353653
12.0,2420,328.602207
10.0,1746,339.136526
8.0,1772,349.618139
11.0,2125,362.042898
18.0,2336,375.7295
10.0,1752,385.948684
0.0,529,388.714222
11.0,2341,402.714245
14.0,1868,413.931709
5.0,1490,422.829546
12.0,2066,435.337863
5.0,1410,443.865349
0.0,532,446.90524
10.0,1722,457.025958
0.0,529,459.854829
0.0,525,462.645777
11.0,1868,473.355184
10.0,1734,483.319058
11.0,1920,494.694618
14.0,2263,508.11243
0.0,525,510.972926
11.0,1778,521.479447
10.0,1752,531.870053
7.0,1823,542.411827
2.0,827,547.115835
9.0,1616,556.924902
0.0,515,559.812614
9.0,1640,569.534882
8.0,1141,576.22166
13.0,1840,587.314249
0.0,521,590.321582
0.0,533,593.157382
7.0,1675,603.158825
0.0,541,606.055457
0.0,541,608.898214
11.0,2387,622.988632
17.0,2548,637.943395
20.0,2807,654.50419
6.0,1465,662.913659
12.0,2386,677.243655
14.0,2334,691.0833
14.0,2807,707.412702
13.0,2690,723.015665
16.0,2412,737.248385
16.0,1669,747.006149
9.0,2056,759.284663
21.0,2470,773.895181
