#{"t_start": 1724336002.0483105, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,834,10.253518
1.0,731,14.397133
3.0,944,19.845724
1.0,652,23.435564
0.0,517,26.394359
0.0,533,29.408252
0.0,520,32.309372
2.0,800,37.107756
3.0,947,42.789019
1.0,698,46.764527
1.0,633,50.152645
0.0,517,52.855219
1.0,697,56.858639
0.0,527,59.632987
1.0,643,63.378436
1.0,723,67.674
0.0,507,70.63291
1.0,717,74.847562
4.0,1133,81.949587
0.0,531,84.897902
5.0,1426,93.50656
2.0,825,98.341301
0.0,532,101.278812
0.0,521,104.143669
0.0,517,107.053642
2.0,828,111.796665
9.0,1628,121.628745
5.0,1418,130.189793
0.0,541,132.95167
2.0,813,137.515148
3.0,1008,143.39848
0.0,527,146.340113
0.0,532,149.277506
2.0,844,154.268935
0.0,528,157.17311
2.0,813,162.036831
1.0,726,166.302434
5.0,1387,174.915484
5.0,1410,183.62862
5.0,1412,192.23158
6.0,1307,199.9142
2.0,821,204.73531
3.0,1003,210.676247
3.0,1048,216.647151
10.0,1631,226.043267
6.0,1362,233.891089
10.0,2232,247.033762
0.0,533,249.821398
15.0,2428,264.38709
8.0,1916,275.80975
15.0,1584,284.718842
7.0,1572,293.873445
0.0,533,296.731134
10.0,1750,306.68335
0.0,525,309.475345
10.0,2229,322.385703
16.0,2272,335.978168
12.0,2382,350.353114
15.0,2614,365.886324
3.0,1024,371.780212
0.0,525,374.461155
13.0,2622,389.975655
1.0,723,393.921
15.0,2508,408.894132
9.0,2183,422.052105
21.0,2564,437.778151
5.0,1247,445.25528
11.0,1951,456.693608
9.0,1949,468.095445
17.0,2504,482.721657
15.0,2672,498.457194
10.0,1734,508.716756
18.0,2635,524.512907
16.0,2310,538.223841
12.0,1307,545.688057
9.0,1632,555.549441
0.0,541,558.438559
0.0,519,561.274066
9.0,1640,571.006373
16.0,2322,584.912163
13.0,2173,597.957794
8.0,1919,609.586231
11.0,2430,623.979653
18.0,2547,638.962611
11.0,2259,652.214863
12.0,2355,666.195553
16.0,2340,680.228735
0.0,533,683.066871
0.0,529,685.893423
11.0,2187,698.887396
16.0,2619,713.887109
0.0,525,716.649541
17.0,2116,729.047747
23.0,2265,742.179335
0.0,533,745.028813
16.0,2316,758.936773
16.0,1866,769.830333
